idTerytWojewodztwo,Województwo,idTerytPowiat,Powiat,idRodzajPlacowki,Rodzaj Placowki,idPublicznosc,Publiczność,idTypPodmiotu,Typ Podmiotu,idTypOddzialu,Typ Oddziału,idKlasa,Klasa,Liczba oddziałów,Liczba uczniów pobyt legalny
4,KUJAWSKO-POMORSKIE,463,m. Toruń,1,samodzielna,4,niepubliczna,16,Technikum,10,Podstawowe,7,IV,1,1
4,KUJAWSKO-POMORSKIE,463,m. Toruń,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,6,17
4,KUJAWSKO-POMORSKIE,463,m. Toruń,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,6,15
4,KUJAWSKO-POMORSKIE,463,m. Toruń,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,18,sem. III,2,4
4,KUJAWSKO-POMORSKIE,463,m. Toruń,1,samodzielna,4,niepubliczna,81,Punkt przedszkolny,10,Podstawowe,24,Wychowanie przedszkolne,2,2
4,KUJAWSKO-POMORSKIE,463,m. Toruń,1,samodzielna,4,niepubliczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,2,7
4,KUJAWSKO-POMORSKIE,463,m. Toruń,1,samodzielna,4,niepubliczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,2,4
4,KUJAWSKO-POMORSKIE,463,m. Toruń,1,samodzielna,4,niepubliczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,1,1
4,KUJAWSKO-POMORSKIE,463,m. Toruń,1,samodzielna,5,niepubliczna szkoła artystyczna o uprawnieniach publicznej szkoły artystycznej,27,Liceum sztuk plastycznych,10,Podstawowe,5,II,1,2
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,2,3
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,1,1
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,2,2
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,3,5
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,5,5
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,4,7
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,2,2
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,2,2
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,16,sem. I,1,2
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,19,sem. IV,2,2
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,20,sem. V,1,1
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,23,sem. VIII,1,1
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,12,30
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,20,32
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,10,14
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,5,10
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,21,Ogólnokształcąca szkoła muzyczna I stopnia,10,Podstawowe,4,I,1,1
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,24,Ogólnokształcąca szkoła muzyczna II stopnia,10,Podstawowe,7,IV,1,2
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,6,17
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,6,22
4,KUJAWSKO-POMORSKIE,463,m. Toruń,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,4,9
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,32,41
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,9,15
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,12,22
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,7,10
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,10,17
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,10,15
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,13,26
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,13,20
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,8,22
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,3
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,5,7
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,2,4
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,3,3
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,18,sem. III,2,3
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,19,sem. IV,4,4
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,4,niepubliczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,4,niepubliczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,2,2
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,1,samodzielna,4,niepubliczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,3,4
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,6,10
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,4,6
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,3,6
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,2,2
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,2,2
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,3,3
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,2,3
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,2,2
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,2,3
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,8,12
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,3,6
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,4,4
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,21,Ogólnokształcąca szkoła muzyczna I stopnia,10,Podstawowe,6,III,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,3,4
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,4,10
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,1,2
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,94,Branżowa szkoła II stopnia,10,Podstawowe,17,sem. II,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,2,3
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,16,Technikum,10,Podstawowe,5,II,1,1
4,KUJAWSKO-POMORSKIE,464,m. Włocławek,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,19,sem. IV,1,1
6,LUBELSKIE,601,bialski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,2,2
6,LUBELSKIE,601,bialski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,2
6,LUBELSKIE,601,bialski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,2,2
6,LUBELSKIE,601,bialski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,2,2
6,LUBELSKIE,601,bialski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,2,2
6,LUBELSKIE,601,bialski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,2,3
6,LUBELSKIE,601,bialski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,1,1
6,LUBELSKIE,601,bialski,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,4,5
6,LUBELSKIE,601,bialski,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,8,V,1,1
6,LUBELSKIE,601,bialski,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,2,2
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,10,13
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,3,5
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,6,17
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,5,6
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,5,9
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,7,14
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,9,15
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,10,15
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,6,10
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,3,3
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,2,2
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,1,2
6,LUBELSKIE,601,bialski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,1,2
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,11,11
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,9,16
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,5,6
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,5,7
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,6,8
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,4,6
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,10,12
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,7,9
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,6,11
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,6,10
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,2,3
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,1,1
6,LUBELSKIE,602,biłgorajski,1,samodzielna,1,publiczna,19,Szkoła policealna,10,Podstawowe,19,sem. IV,2,5
6,LUBELSKIE,602,biłgorajski,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,3,3
6,LUBELSKIE,602,biłgorajski,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,6,III,1,1
6,LUBELSKIE,602,biłgorajski,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,1,2
6,LUBELSKIE,602,biłgorajski,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,1
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,1,1
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,1,1
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,1,1
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,2,2
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,1
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,1,1
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,1,1
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,6,30
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,6,16
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,7,11
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,7,IV,1,1
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,3,5
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,3,5
6,LUBELSKIE,602,biłgorajski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,3,5
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,1,1
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,6,6
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,3,4
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,2,5
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,4,6
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,3,3
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,1,2
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,4,6
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,4,5
6,LUBELSKIE,603,chełmski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,3
6,LUBELSKIE,603,chełmski,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,1,1
6,LUBELSKIE,603,chełmski,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,5,II,1,1
6,LUBELSKIE,603,chełmski,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,1,1
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,1,1
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,1,1
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,1,1
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,1,1
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,2
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,1,2
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,1,1
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,1,1
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,1,1
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,1,1
6,LUBELSKIE,603,chełmski,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,4,I,1,1
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,2,2
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,2,2
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,1,1
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,4,5
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,3,3
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,3,3
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,4,4
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,3,6
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,1
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,1
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,2,3
6,LUBELSKIE,604,hrubieszowski,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,2,2
6,LUBELSKIE,604,hrubieszowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,1,1
6,LUBELSKIE,604,hrubieszowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,1,1
6,LUBELSKIE,605,janowski,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,6,11
6,LUBELSKIE,605,janowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,1,2
6,LUBELSKIE,605,janowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,1,3
